Order,Open,High,Low,Close,Volume
2211,520.195,520.36,520.18,520.22,831748
2212,520.3,520.33,520.16,520.198,280807
2213,520.08,520.4,520.07,520.29,827212
2214,520.02,520.129,519.94,520.08,271811
2215,519.78,520.02,519.74,520.02,248421
2216,519.65,519.829,519.554,519.77,209075
2217,519.69,519.74,519.6,519.665,277422
2218,519.64,519.775,519.58,519.685,1055811
2219,519.54,519.71,519.485,519.649,501544
2220,519.77,519.94,519.53,519.54,550551
2221,519.89,519.995,519.765,519.77,198247
2222,520.01,520.03,519.8,519.873,335948
2223,519.86,520.08,519.745,519.99,648449
2224,519.69,519.968,519.66,519.855,548957
2225,519.71,519.765,519.53,519.68,668457
2226,519.89,520.04,519.69,519.69,341815
2227,520.04,520.06,519.86,519.88,248779
2228,519.999,520.16,519.86,520.05,490603
2229,520.02,520.04,519.77,520,291162
2230,519.85,520.08,519.755,520.016,328727
2231,519.85,519.955,519.69,519.85,647864
2232,519.89,520.01,519.76,519.845,556429
2233,519.68,519.91,519.64,519.89,809335
2234,519.93,520.09,519.63,519.675,720022
2235,520.25,520.425,519.89,519.935,850843
2236,520.19,520.345,520.1,520.255,574914
2237,519.935,520.27,519.86,520.194,794438
2238,519.86,520,519.77,519.94,922174
2239,520.38,520.4,519.832,519.85,739161
2240,520.14,520.48,520.1,520.37,573469
2241,520.185,520.31,519.73,520.15,1266658
2242,520.09,520.315,519.98,520.185,962225
2243,520.9,520.95,519.84,520.08,1600314
2244,521.034,521.18,520.74,520.89,811796
2245,521.675,521.695,520.875,521.03,817267
2246,521.44,521.715,521.385,521.67,730420
2247,521.49,521.535,521.31,521.44,626172
2248,521.46,521.64,521.14,521.49,983410
2249,521.71,521.78,521.35,521.45,1593507
2250,521.58,521.85,521.53,521.71,59865
2251,521.47,521.64,521.45,521.59,25777
2252,521.39,521.479,521.34,521.46,11757
2253,521.41,521.44,521.32,521.385,11388
2254,521.459,521.49,521.34,521.405,29372
2255,521.34,521.5,521.33,521.46,65642
2256,521.19,521.35,521.19,521.33,63075
2257,521.15,521.24,521.15,521.19,17349
2258,521.125,521.19,518.81,521.13,13173
2259,521.16,521.24,521.06,521.12,22336
2260,520.92,521.15,520.92,521.14,38124
2261,520.7,520.91,520.7,520.91,13829
2262,520.78,520.8,520.61,520.68,11316
2263,520.79,520.84,520.72,520.79,32292
2264,520.895,520.92,520.77,520.78,7111
2265,520.91,521.02,520.87,520.885,28625
2266,520.76,520.95,520.755,520.9,12326
2267,520.93,521.379,518.81,520.751,109488
2268,520.92,520.95,520.86,520.939,20509
2269,521.1,521.12,520.93,520.93,4744
2270,521.04,521.09,521.01,521.08,4609
2271,521.111,521.111,521,521.051,2787
2272,521.22,521.24,521.09,521.1,28038
2273,521.17,521.25,521.17,521.22,26106
2274,521.15,521.19,521.101,521.17,6280
2275,521.11,521.15,521.1,521.14,4852
2276,521.07,521.19,521.01,521.1,13861
2277,521.06,521.13,521.03,521.07,16122
2278,521.06,521.09,521.01,521.05,18495
2279,521.24,521.29,520.36,521.06,170116
2280,521.25,521.32,521.25,521.27,2215
2281,521.31,521.38,521.24,521.24,3301
2282,521.17,521.3,521.17,521.3,2974
2283,521.19,521.19,521.12,521.14,3099
2284,521.21,521.26,521.2,521.2,6663
2285,521.16,521.24,521.15,521.2,1111
2286,521.13,521.19,521.09,521.19,876
2287,520.98,521.19,520.98,521.19,8812
2288,520.81,521,520.81,520.95,6779
2289,520.71,520.8,520.71,520.78,766
2290,520.93,520.93,520.73,520.73,1076
2291,520.84,520.98,520.84,520.94,1432
2292,520.87,520.88,520.86,520.86,374
2293,520.81,520.94,520.81,520.9,810
2294,520.87,520.92,520.8,520.83,2615
2295,520.6,520.87,520.6,520.86,539
2296,520.65,520.68,520.51,520.54,1869
2297,520.72,520.72,520.62,520.62,44
2298,520.73,520.74,520.65,520.65,243
2299,520.77,520.8,520.68,520.7,236
2300,520.81,520.89,520.77,520.8,861
2301,520.9,520.95,520.83,520.83,1797
2302,520.89,520.89,520.74,520.86,375
2303,520.68,520.89,520.67,520.86,799
2304,520.83,520.86,520.65,520.65,509
2305,520.75,520.78,520.74,520.76,1690
2306,520.68,520.74,520.67,520.69,2511
2307,520.63,520.73,520.61,520.7,1359
2308,520.69,520.69,520.57,520.6,3216
2309,520.65,520.76,520.65,520.67,2090
2310,520.7,520.79,520.66,520.71,4657
2311,520.61,520.72,520.58,520.67,2227
2312,520.4,520.65,520.38,520.65,4324
2313,520.53,520.56,520.35,520.42,3574
2314,520.45,520.55,520.3,520.55,6713
2315,520.34,520.45,519.75,520.38,6341
2316,518.81,519.71,518.81,519.71,1703055
2317,519.67,519.72,519.66,519.7,37949
2318,519.66,519.67,519.63,519.66,1566
2319,519.57,519.69,519.55,519.66,8040
2320,519.55,519.61,519.535,519.57,1663
2321,519.57,519.6,519.54,519.55,2819
2322,519.56,519.6,519.52,519.56,2908
2323,519.52,519.58,519.51,519.55,7263
2324,519.52,519.53,519.495,519.53,6252
2325,519.5,519.55,519.49,519.53,1556
2326,519.47,519.54,519.46,519.51,1684
2327,519.46,519.52,519.44,519.475,3082
2328,519.47,519.47,519.36,519.44,5742
2329,519.5,519.52,519.43,519.455,2988
2330,519.47,519.5,519.44,519.495,8585
2331,519.37,519.5,519.37,519.45,2425
2332,519.425,519.46,519.36,519.37,5784
2333,519.41,519.46,519.4,519.439,3860
2334,518.81,519.53,518.81,519.405,1706391
2335,519.45,519.549,519.44,519.525,2333
2336,519.47,519.47,519.44,519.46,751
2337,519.44,519.49,519.41,519.47,1883
2338,519.44,519.48,519.395,519.43,3485
2339,519.41,519.49,519.375,519.43,1759
2340,519.45,519.46,519.3,519.4,22311
2341,519.44,519.55,519.38,519.451,3672
2342,519.4,519.45,519.4,519.4,543
2343,519.41,519.45,519.34,519.4,1963
2344,519.36,519.48,518.81,519.41,6004
2345,519.36,519.398,519.33,519.36,2068
2346,519.375,519.38,519.33,519.36,14363
2347,519.49,519.49,518.81,519.37,32147
2348,519.45,519.5,519.4,519.48,11855
2349,519.48,519.48,519.42,519.45,1368
2350,519.46,519.5,519.42,519.44,14811
2351,519.41,519.48,519.36,519.46,14502
2352,519.395,519.44,519.31,519.42,2577
2353,519.359,519.49,519.31,519.4,27455
2354,519.33,519.37,518.81,519.35,169586
2355,519.4,519.45,519.3,519.33,10792
2356,519.4,519.816,519.37,519.395,277424
2357,519.43,519.48,519.41,519.42,25463
2358,519.32,519.43,519.265,519.43,71001
2359,519.29,519.816,519.25,519.32,542003
2360,518.81,519.36,518.81,519.3,192581
2361,519.23,519.816,518.351,519.34,3596204
2362,518.81,520.19,518.36,519.24,3082129
2363,519.01,519.816,518.362,519.14,3970161
2364,518.66,520.89,518.59,519.02,5687444
2365,519.15,519.2,518.4,518.66,9710743
2366,519.12,519.31,518.98,519.14,3080174
2367,519.19,519.44,519.025,519.111,2910888
2368,519.635,519.97,519.17,519.19,1572945
2369,519.76,519.84,519.595,519.635,1737813
2370,520.21,520.245,519.523,519.76,1741866
2371,520.575,520.66,519.955,520.21,930215
2372,520.63,520.65,520.52,520.58,949495
2373,520.705,520.77,520.62,520.64,361497
2374,520.83,520.91,520.675,520.7,317456
2375,520.775,520.87,520.68,520.83,261565
2376,520.86,520.87,520.74,520.77,246144
2377,520.83,520.945,520.83,520.85,258298
2378,520.69,520.88,520.65,520.83,802631
2379,520.69,520.78,520.665,520.695,766924
2380,520.793,520.83,520.675,520.696,862211
2381,521.01,521.05,520.8,520.8,243954
2382,520.96,521.03,520.92,521.01,207148
2383,520.925,521.01,520.85,520.965,440103
2384,520.93,520.96,520.8,520.92,164198
2385,520.85,520.99,520.84,520.925,243656
2386,520.835,520.89,520.73,520.85,272411
2387,520.858,520.96,520.81,520.834,255756
2388,520.66,520.88,520.635,520.85,344883
2389,520.72,520.819,520.63,520.655,208685
2390,520.635,520.73,520.555,520.72,324092
2391,520.68,520.716,520.49,520.63,590844
2392,520.81,520.88,520.645,520.689,1181935
2393,520.98,521.01,520.7,520.804,272844
2394,520.862,520.985,520.85,520.98,159040
2395,520.78,520.89,520.745,520.86,188190
2396,520.825,520.88,520.75,520.79,229046
2397,521,521.01,520.79,520.825,214378
2398,520.935,521,520.865,521,236814
2399,520.85,521.01,520.843,520.935,244416
2400,520.87,521,520.72,520.845,634025
2401,520.86,520.94,520.78,520.88,248241
2402,520.97,521.045,520.75,520.865,358024
2403,520.92,521.07,520.87,520.96,515099
2404,520.988,521.02,520.884,520.92,254614
2405,520.97,521.09,520.91,520.99,185472
2406,521.135,521.14,520.94,520.97,227529
2407,521.01,521.16,520.915,521.14,312200
2408,521.1,521.1,520.93,521.02,391072
2409,521.18,521.252,521.04,521.115,376021
2410,521.19,521.256,521.11,521.18,556140
2411,521.22,521.275,521.125,521.195,521614
2412,521.4,521.46,521.18,521.23,252244
2413,521.4,521.46,521.31,521.397,263700
2414,521.11,521.43,521.11,521.4,327410
2415,521.185,521.19,521.085,521.11,182125
2416,521.18,521.25,521.07,521.19,184793
2417,521.26,521.286,521.08,521.185,276003
2418,521.275,521.34,521.17,521.25,204364
2419,521.29,521.39,521.25,521.28,303380
2420,521.21,521.39,521.11,521.28,275278
2421,521.21,521.31,521.15,521.21,189202
2422,521.27,521.33,521.15,521.215,218442
2423,521.21,521.29,521.17,521.26,217929
2424,521.29,521.39,521.15,521.2,344379
2425,521.175,521.37,521.138,521.3,355216
2426,520.96,521.18,520.96,521.17,266116
2427,521.12,521.167,520.85,520.955,395406
2428,521.105,521.2,520.915,521.1,481325
2429,520.99,521.15,520.805,521.105,434184
2430,521.07,521.08,520.65,520.99,778786
2431,521.44,521.44,520.965,521.07,533292
2432,521.43,521.48,521.27,521.43,359335
2433,521.34,521.58,521.23,521.425,498596
2434,521.29,521.38,520.93,521.33,547068
2435,521.32,521.495,521.26,521.3,436413
2436,521.25,521.38,521.18,521.33,504743
2437,520.95,521.27,520.92,521.25,446260
2438,521.19,521.25,520.89,520.955,350636
2439,521.165,521.28,521.066,521.19,411448
2440,521.09,521.208,520.83,521.155,1697396
2441,521.35,521.43,520.97,521.09,551002
2442,521.23,521.44,520.88,521.36,888901
2443,520.94,521.26,520.94,521.23,54070
2444,520.89,521.01,520.8,521,20233
2445,520.95,521.01,520.82,520.89,73094
2446,521.185,521.19,520.86,520.94,31492
2447,521.24,521.275,521.12,521.19,7685
2448,521.19,521.26,521.075,521.24,29229
2449,521.08,521.26,521.04,521.215,41185
2450,521.19,521.28,521.08,521.1,21045
2451,521.16,521.42,519.77,521.21,44469
2452,521.745,521.75,519.77,521.16,37568
2453,521.6,521.76,521.45,521.73,22458
2454,521.82,521.89,521.61,521.61,16487
2455,521.91,521.91,521.8,521.88,5199
2456,521.975,521.975,521.87,521.905,3292
2457,521.875,521.985,521.87,521.985,6289
2458,521.885,521.94,521.78,521.9,24463
2459,522.09,522.1,521.84,521.875,11632
2460,521.849,522.25,519.77,522.08,44365
2461,522,522.139,521.99,522.109,4728
2462,521.93,522,521.89,522,1073
2463,521.95,522.04,521.89,521.92,23938
2464,522.02,522.04,521.95,521.97,5113
2465,521.85,522.01,521.85,522.01,11541
2466,521.85,521.86,521.8,521.86,586
2467,521.99,521.99,521.76,521.76,2185
2468,522.03,522.05,521.91,521.96,2328
2469,521.99,522.08,521.96,522.05,3341
2470,522.08,522.1,521.99,521.99,28506
2471,522.2,522.23,522.08,522.08,2391
2472,522.16,522.23,522.11,522.23,4807
2473,522.16,522.23,522.12,522.14,1396
2474,522.11,522.21,522.11,522.2,2250
2475,522.06,522.12,522.05,522.09,19250
2476,522.1,522.13,522.03,522.1,1233
2477,522.07,522.15,522.07,522.11,540
2478,522.02,522.07,522,522.01,385
2479,522.11,522.12,522,522.04,6371
2480,522.14,522.17,522.08,522.08,12484
2481,522.09,522.14,522.07,522.11,2573
2482,522.1,522.12,522.06,522.08,1445
2483,522.1,522.1,521.96,522,931
2484,521.96,522.11,521.93,522.07,1806
2485,521.83,521.95,521.83,521.89,950
2486,521.94,521.95,521.82,521.88,1091
2487,521.88,521.94,521.8,521.89,1041
2488,521.89,521.89,521.74,521.75,813
2489,521.95,522,521.91,521.91,953
2490,521.94,521.96,521.87,521.96,713
2491,521.9,522,521.87,521.94,16603
2492,521.82,521.92,521.79,521.88,2793
2493,521.56,521.85,521.54,521.85,3348
2494,521.6,521.67,521.51,521.55,290
2495,521.54,521.6,521.5,521.58,2485
2496,521.52,521.56,521.48,521.53,763
2497,521.61,521.65,521.47,521.51,928
2498,521.45,521.71,521.45,521.68,1870
2499,521.43,521.44,521.37,521.42,346
2500,521.33,521.45,521.33,521.45,1624
2501,521.28,521.32,521.24,521.32,98
2502,521.17,521.33,521.17,521.28,437
2503,521.14,521.15,521.1,521.15,462
2504,521.21,521.21,521.15,521.15,164
2505,521.15,521.22,521.13,521.2,1059
2506,521.02,521.14,521.01,521.13,1214
2507,521.09,521.14,521.02,521.02,1167
2508,520.98,521.15,520.5,521.14,6165
2509,519.77,519.77,519.77,519.77,1004269
2510,520.53,520.53,520.45,520.47,2972
2511,520.425,520.53,520.425,520.5,4856
2512,520.42,520.46,520.42,520.44,748
2513,520.375,520.42,520.375,520.42,903
2514,520.35,520.405,520.35,520.39,268
2515,520.33,520.37,520.3,520.355,1216
2516,520.239,520.34,520.23,520.31,1270
2517,520.28,520.28,520.21,520.23,580
2518,520.28,520.3,520.25,520.26,294
2519,520.35,520.37,520.16,520.28,4977
2520,520.35,520.37,520.32,520.37,317
2521,520.32,520.4,520.32,520.355,1194
2522,520.355,520.355,520.3,520.32,1107
2523,520.34,520.37,520.32,520.34,1948
2524,520.36,520.39,520.31,520.35,855
2525,520.38,520.38,520.32,520.36,1089
2526,520.36,520.4,520.32,520.395,4043
2527,519.77,520.42,519.77,520.36,1016830
2528,520.44,520.46,520.42,520.425,4655
2529,520.43,520.46,520.41,520.441,2854
2530,520.43,520.46,520.39,520.43,16455
2531,520.365,520.45,519.77,520.41,23512
2532,520.31,520.38,520.31,520.35,9349
2533,520.13,520.33,520.13,520.3,21019
2534,520.06,520.13,520.06,520.115,1969
2535,520.1,520.13,520.06,520.095,1969
2536,520.11,520.13,520.04,520.07,129
2537,520.08,520.12,520.04,520.12,403
2538,520.08,520.13,520.03,520.03,286
2539,520.1,520.13,520.05,520.13,747
2540,520.03,520.13,520.01,520.075,1862
2541,520.02,520.09,520.01,520.01,39548
2542,520.04,520.04,520.01,520.015,5799
2543,520.078,520.078,519.77,520.04,21926
2544,520.08,520.09,520.01,520.01,14459
2545,520.11,520.115,520.05,520.09,29066
2546,520.01,520.13,520,520.11,139777
2547,519.995,520.01,519.95,520,12645
2548,520.01,520.02,519.77,519.995,190684
2549,520,520.05,519.97,520.01,44567
2550,519.955,520,519.94,519.99,46858
2551,519.96,520.01,519.94,519.95,57997
2552,519.975,521.411,519.96,519.96,295230
2553,519.77,520,519.77,519.98,98418
2554,519.89,519.94,519.77,519.88,2537648
2555,519.77,519.9,519.77,519.88,2078875
2556,519.81,521.411,519.8,519.84,1966368
2557,519.81,520.06,519.77,519.8,3179603
2558,519.9,520.02,519.67,519.81,6335603
2559,520.38,520.38,519.83,519.89,2400185
2560,520.52,520.6,520.37,520.375,849266
2561,520.43,520.7,520.41,520.525,593842
2562,520.46,520.54,520.34,520.42,573137
2563,520.29,520.51,520.24,520.46,700583
2564,520.35,520.386,520.24,520.295,600761
2565,520.465,520.485,520.17,520.35,522145
2566,520.44,520.55,520.32,520.465,430416
2567,520.51,520.56,520.31,520.435,588585
2568,520.66,520.74,520.509,520.515,305882
2569,520.82,520.83,520.655,520.66,477952
2570,520.81,520.87,520.73,520.81,699130
2571,520.72,520.86,520.7,520.805,244834
2572,520.704,520.84,520.65,520.718,228330
2573,520.89,520.95,520.69,520.705,221223
2574,520.715,520.92,520.69,520.88,195895
2575,520.85,520.88,520.7,520.71,228952
2576,520.785,520.89,520.745,520.85,138432
2577,520.84,520.89,520.775,520.785,231839
2578,520.73,520.92,520.71,520.84,278777
2579,520.81,520.83,520.72,520.73,236792
2580,520.62,520.81,520.62,520.809,296139
2581,520.67,520.69,520.56,520.63,351423
2582,520.56,520.68,520.47,520.66,211102
2583,520.525,520.58,520.435,520.56,267742
2584,520.65,520.7,520.5,520.525,292752
2585,520.515,520.705,520.5,520.64,310360
2586,520.53,520.54,520.43,520.515,268521
2587,520.52,520.59,520.43,520.52,288304
2588,520.4,520.58,520.4,520.515,294430
2589,520.43,520.48,520.25,520.4,266172
2590,520.42,520.52,520.37,520.43,232493
2591,520.34,520.43,520.13,520.43,435632
2592,520.495,520.495,520.29,520.35,271539
2593,520.44,520.519,520.32,520.495,296762
2594,520.56,520.585,520.361,520.43,261309
2595,520.345,520.59,520.23,520.566,361081
2596,520.415,520.49,520.285,520.346,216922
2597,520.385,520.6,520.3,520.425,318021
2598,520.425,520.54,520.38,520.39,271679
2599,520.5,520.55,520.38,520.42,315009
2600,520.64,520.7,520.47,520.5,256081
2601,520.64,520.67,520.54,520.64,232438
2602,520.53,520.682,520.5,520.65,305494
2603,520.35,520.57,520.34,520.54,280041
2604,520.352,520.47,520.32,520.36,546791
2605,520.59,520.615,520.28,520.35,610103
2606,520.69,520.785,520.58,520.595,274452
2607,520.77,520.79,520.52,520.685,390635
2608,520.695,520.86,520.65,520.75,271105
2609,520.7,520.785,520.64,520.69,230705
2610,520.53,520.717,520.42,520.69,474996
2611,520.62,520.64,520.41,520.52,269732
2612,520.52,520.68,520.38,520.62,290478
2613,520.63,520.675,520.41,520.53,225371
2614,520.54,520.765,520.44,520.635,416677
2615,520.638,520.71,520.45,520.535,321941
2616,520.68,520.8,520.555,520.63,369661
2617,520.65,520.77,520.535,520.69,478955
2618,520.365,520.65,520.36,520.64,399305
2619,520.31,520.44,520.245,520.37,300525
2620,520.405,520.425,520.14,520.32,402648
2621,520.49,520.52,520.31,520.42,271257
2622,520.59,520.64,520.3,520.495,386122
2623,520.44,520.595,520.24,520.59,554166
2624,520.61,520.72,520.36,520.437,273020
2625,520.605,520.89,520.53,520.608,336211
2626,520.65,520.782,520.52,520.6,500465
2627,520.4,520.75,520.4,520.645,572238
2628,520.1,520.5,520.1,520.4,542258
2629,520.28,520.34,520.06,520.09,812761
2630,520.285,520.355,520.09,520.3,443527
2631,520.03,520.41,519.99,520.285,709426
2632,519.745,520.07,519.615,520.034,694285
2633,520.09,520.11,519.61,519.735,1108542
2634,520.26,520.325,520.08,520.11,532164
2635,519.8,520.36,519.695,520.25,1131275
2636,519.88,520.02,519.71,519.77,67707
2637,519.86,519.93,519.8,519.85,17448
2638,519.92,519.99,519.86,519.87,37335
2639,519.77,519.95,519.66,519.92,14113
2640,519.95,519.97,519.73,519.785,14223
2641,519.89,519.97,519.85,519.94,6405
2642,519.89,519.93,519.78,519.88,3775
2643,519.925,521.21,519.79,519.88,4450
2644,519.96,521.21,519.9,519.91,5141
2645,519.71,519.98,519.71,519.97,25506
2646,519.87,519.92,519.64,519.7,14703
2647,519.92,519.96,519.85,519.87,10562
2648,519.94,519.96,519.78,519.92,10235
2649,519.83,519.95,519.81,519.95,8323
2650,519.59,519.88,519.59,519.87,11363
2651,519.59,519.64,519.5,519.56,10178
2652,521.03,521.12,519.54,519.54,11188
2653,521.071,521.25,519.42,520.73,41741
2654,519.64,519.66,519.55,519.64,7811
2655,519.58,519.66,519.39,519.64,5379
2656,519.67,519.73,519.59,519.62,13009
2657,519.64,519.7,519.59,519.66,3341
2658,519.66,519.8,519.6,519.6,40001
2659,519.65,519.73,519.59,519.69,5002
2660,519.64,519.71,519.56,519.65,4400
2661,519.72,519.72,519.5,519.65,5191
2662,519.81,519.83,519.7,519.73,2480
2663,519.75,519.8,519.63,519.8,15765
2664,519.88,519.88,519.69,519.78,8895
2665,520.12,520.16,519.83,519.91,9461
2666,520.12,520.15,520.02,520.12,1652
2667,520.07,520.15,520.06,520.14,2381
2668,520.18,520.19,520.07,520.07,10598
2669,520.15,520.25,520.13,520.22,427
2670,520.17,520.22,520.1,520.2,983
2671,520.21,520.23,520.18,520.18,374
2672,520.21,520.3,520.16,520.21,784
2673,520.18,520.2,520.12,520.16,235
2674,520.08,520.24,520.05,520.17,2698
2675,520.33,520.33,520.1,520.1,4805
2676,520.42,520.42,520.3,520.31,2642
2677,520.28,520.45,520.23,520.45,1197
2678,520.56,520.57,520.25,520.36,3489
2679,520.75,520.78,520.53,520.53,1792
2680,520.75,520.78,520.68,520.72,1241
2681,520.68,520.78,520.66,520.72,3246
2682,520.79,520.83,520.66,520.66,1169
2683,520.89,520.94,520.79,520.83,220
2684,520.84,520.84,520.7,520.74,1555
2685,520.81,520.89,520.81,520.84,3026
2686,520.87,520.87,520.79,520.83,475
2687,520.81,520.89,520.76,520.83,274
2688,520.87,520.91,520.77,520.8,5543
2689,521.08,521.13,520.81,520.81,568
2690,520.91,521.15,520.88,521.09,735
2691,521.14,521.14,520.96,520.96,1103
2692,521.26,521.26,521.11,521.14,205
2693,521.18,521.29,521.18,521.22,115
2694,521.35,521.4,521.14,521.14,1433
2695,521.17,521.35,521.14,521.34,3720
2696,521.05,521.25,521.04,521.21,897
2697,521.19,521.19,520.91,521.05,2200
2698,521.28,521.28,521.15,521.15,187
2699,521.19,521.25,521.1,521.22,2953
2700,521.08,521.18,521,521.18,5410
2701,520.76,521.08,520.66,521.08,3904
2702,521.21,521.21,521.21,521.21,1195752
2703,520.845,520.845,520.75,520.75,5099
2704,520.8,520.9,520.8,520.845,361
2705,520.89,520.89,520.8,520.84,2137
2706,520.9,520.9,520.83,520.88,3046
2707,520.94,520.95,520.81,520.87,476
2708,520.83,520.95,520.801,520.88,6360
2709,520.82,520.85,520.8,520.825,2230
2710,520.8,520.83,520.78,520.8,554
2711,520.81,520.83,520.77,520.81,548
2712,520.84,520.9,520.79,520.81,1283
2713,520.8,520.9,520.77,520.84,947
2714,520.84,520.88,520.82,520.84,52
2715,520.8,520.88,520.795,520.84,2047
2716,520.79,520.8,520.77,520.795,3551
2717,520.785,520.86,520.78,520.78,440
2718,520.8,520.8,520.78,520.785,1526
2719,520.795,520.88,520.79,520.8,1823
2720,521.21,521.21,520.78,520.795,1199147
2721,520.79,520.87,520.77,520.79,2251
2722,520.855,520.9,520.78,520.79,1877
2723,520.899,520.9,520.77,520.85,6415
2724,520.9,520.94,520.88,520.9,2026
2725,520.9,520.94,509.24,520.89,380
2726,520.92,520.92,520.88,520.895,1523
2727,520.91,520.92,520.83,520.9,466
2728,520.945,520.97,520.9,520.91,876
2729,520.99,521,520.87,520.97,34147
2730,520.93,521.02,520.91,521,11385
2731,520.96,521,520.9,521,4478
2732,520.99,521.21,520.901,520.935,6702
2733,520.98,521.01,520.935,521.01,27515
2734,520.97,520.985,520.9,520.98,10507
2735,520.975,520.99,520.97,520.98,20535
2736,521.01,521.01,520.975,520.98,7466
2737,521.04,521.05,521,521.02,14328
2738,520.96,521.05,520.95,521.03,36638
2739,520.96,521.02,520.9,520.95,38434
2740,520.97,520.98,520.93,520.96,4149
2741,520.96,521.21,520.94,520.94,139895
2742,520.94,521.407,520.93,520.95,1323335
2743,520.94,522.142,520.89,520.935,1979437
2744,520.86,520.97,520.84,520.97,73232
2745,520.94,522.142,520.82,520.84,1714696
2746,520.91,522.142,520.9,522.142,7079204
2747,521.02,522.142,520.88,520.92,902608
2748,521.21,522.142,520.96,521.001,7365394
2749,521.15,522.142,520.98,521.02,5092963
2750,521.27,522.142,521.11,521.15,4108194
2751,522.13,522.215,521.23,521.27,7014127
2752,521.99,522.36,521.97,522.13,4268815
2753,521.96,522.05,521.82,521.98,917896
2754,521.79,522.02,521.715,521.95,725150
2755,521.55,522.142,521.54,521.78,1010172
2756,521.7,521.75,521.42,521.54,674995
2757,521.445,521.75,521.44,521.69,614056
2758,521.39,521.51,521.26,521.45,568416
2759,521.475,521.57,521.12,521.385,1140913
2760,522.08,522.12,521.25,521.48,966655
2761,522.02,522.115,521.852,522.09,811560
2762,522.17,522.19,521.96,522.01,582447
2763,522.01,522.28,522,522.17,328222
2764,522.02,522.14,521.95,522.01,356066
2765,522.17,522.23,522,522.02,525766
2766,522.36,522.365,522.1,522.17,647231
2767,522.37,522.46,522.31,522.37,329991
2768,522.51,522.53,522.21,522.36,350491
2769,522.19,522.58,522.18,522.51,418344
2770,522.19,522.24,521.955,522.207,490502
2771,522.345,522.35,522.16,522.2,275782
2772,522.355,522.47,522.33,522.345,222652
2773,522.56,522.57,522.31,522.35,320831
2774,522.54,522.605,522.38,522.56,410266
2775,522.46,522.59,522.42,522.545,357530
2776,522.25,522.54,522.25,522.45,502858
2777,522.13,522.39,522.11,522.25,404989
2778,521.96,522.135,521.9,522.125,426731
2779,522.12,522.16,521.93,521.96,325599
2780,522.045,522.26,522.045,522.12,320387
2781,521.95,522.08,521.925,522.043,283725
2782,522.05,522.06,521.845,521.945,520070
2783,522.023,522.21,521.985,522.055,1037275
2784,521.955,522.09,521.8,522.03,513295
2785,521.902,522.005,521.88,521.95,467996
2786,521.83,521.91,521.76,521.91,485191
2787,521.78,521.85,521.65,521.84,654529
2788,521.6,521.88,521.6,521.775,540624
2789,521.5,521.67,521.5,521.6,545043
2790,521.24,521.53,521.24,521.503,485613
2791,521.11,521.25,520.97,521.23,461588
2792,521.455,521.51,521.09,521.1,363104
2793,521.43,521.52,521.3,521.45,272701
2794,521.45,521.52,521.331,521.43,297815
2795,521.445,521.46,521.19,521.45,1168345
2796,521.51,521.65,521.36,521.445,447727
2797,521.51,521.62,521.43,521.51,369046
2798,521.68,521.778,521.468,521.51,330513
2799,521.52,521.705,521.43,521.68,338845
2800,521.48,521.68,521.48,521.52,333730
2801,521.46,521.61,521.4,521.47,476122
2802,521.49,521.64,521.45,521.46,337035
2803,521.78,521.835,521.41,521.49,427845
2804,521.705,521.835,521.7,521.78,372432
2805,521.62,521.75,521.533,521.7,468378
2806,521.45,521.67,521.43,521.61,383079
2807,521.51,521.52,521.31,521.44,251005
2808,521.32,521.635,521.32,521.51,384791
2809,521.44,521.57,521.29,521.325,433389
2810,521.06,521.56,521.03,521.445,597008
2811,521.15,521.175,521.02,521.06,456447
2812,521.365,521.37,521.1,521.141,461303
2813,521.2,521.39,521.12,521.35,772702
2814,521.59,521.61,521.19,521.2,757697
2815,521.59,521.64,521.41,521.59,492334
2816,521.79,521.82,521.475,521.575,335500
2817,521.62,521.815,521.41,521.8,582528
2818,521.89,521.99,521.575,521.62,360626
2819,521.7,521.98,521.58,521.91,499351
2820,522.08,522.13,521.675,521.7,680712
2821,522.19,522.305,521.99,522.08,451163
2822,521.78,522.21,521.78,522.2,682274
2823,521.96,522,521.715,521.77,409383
2824,521.5,522.06,521.5,521.96,706160
2825,521.79,521.82,521.42,521.5,581642
2826,522.22,522.44,521.71,521.75,594274
2827,521.96,522.29,521.94,522.21,543304
2828,522.11,522.38,521.76,521.96,1095301
2829,521.77,522.1,521.7,522.09,48203
2830,522.01,522.03,521.71,521.78,17146
2831,521.98,522.14,521.96,521.985,12064
2832,521.86,522,521.83,521.98,22009
2833,521.95,523.885,521.85,521.85,25384
2834,521.83,522,521.8,521.92,14446
2835,521.83,521.83,521.72,521.795,5790
2836,521.74,521.85,521.71,521.78,8686
2837,521.75,522.2,521.635,521.77,4551
2838,521.55,521.75,521.49,521.75,13220
2839,521.385,521.55,521.25,521.55,40778
2840,521.44,521.46,521.27,521.39,19299
2841,521.38,521.51,521.31,521.44,22317
2842,521.55,521.7,521.36,521.36,9061
2843,521.64,521.65,521.32,521.54,12497
2844,521.53,521.76,521.5,521.66,11890
2845,521.9,522.58,521.25,521.56,28198
2846,522.339,523.09,521.26,521.37,78147
2847,521.6,521.6,521.39,521.51,15848
2848,521.6,521.66,521.4,521.62,44334
2849,522.22,522.22,521.57,521.6,37732
