open,high,low,close,volume
523.35,523.35,523.06,523.244,405366
523.31,523.37,523.12,523.35,441174
523.205,523.31,523.13,523.31,373663
523.2,523.305,523.08,523.2,419186
523.21,523.335,523.14,523.195,778796
523.195,523.3,523.11,523.22,1008001
523.47,523.48,523.105,523.19,737362
523.2,523.47,523.16,523.47,448373
523.245,523.36,523.14,523.21,290653
523.35,523.415,523.245,523.245,893965
523.32,523.43,523.285,523.34,803376
523.485,523.49,523.19,523.325,806360
523.59,523.6,523.43,523.485,509143
523.58,523.62,523.48,523.59,264694
523.55,523.63,523.475,523.58,278714
523.31,523.57,523.25,523.55,1940386
523.348,523.46,523.3,523.3,537488
523.515,523.519,523.293,523.34,474791
523.58,523.73,523.46,523.52,964110
523.56,523.63,523.47,523.57,553246
523.56,523.58,523.44,523.56,790028
523.41,523.61,523.385,523.56,2312736
523.27,523.42,523.16,523.405,1086514
523.43,523.6,523.17,523.275,772440
523.42,523.525,523.27,523.43,317282
523.45,523.52,523.4,523.43,236839
523.36,523.55,523.345,523.445,523891
523.425,523.475,523.27,523.355,675847
523.35,523.48,523.17,523.42,554530
523.25,523.46,523.25,523.35,812591
523.15,523.3,523.04,523.25,1086156
523.06,523.325,523.04,523.15,344431
523.11,523.17,522.93,523.045,667024
523.15,523.3,523.0,523.115,877386
523.259,523.3,522.95,523.16,1549007
523.64,523.655,523.175,523.25,1403106
523.25,523.73,523.25,523.63,1515262
523.37,523.45,522.8,523.24,503232
523.35,523.51,523.325,523.365,870765
523.28,523.671,523.22,523.35,934290
522.935,523.336,522.88,523.25,496743
523.02,523.11,522.78,522.93,620639
523.21,523.27,522.84,523.01,999395
523.26,523.42,523.13,523.21,33256
523.23,523.34,523.18,523.34,10510
523.28,523.38,523.17,523.22,31509
523.09,523.29,523.08,523.28,16347
523.18,523.23,523.05,523.11,17122
523.11,523.23,523.03,523.17,27965
522.94,523.15,522.85,523.12,24538
522.86,523.04,522.82,522.925,15905
522.72,523.17,522.6,522.865,19399
522.84,522.84,522.63,522.7,33734
522.86,523.03,522.63,522.84,47741
523.0,523.5,522.8,522.85,119185
522.95,523.06,522.881,523.0,23974
522.94,523.03,522.91,522.96,16317
522.95,522.97,522.86,522.94,16631
522.98,523.01,520.56,522.95,35103
523.11,523.13,522.95,522.95,80986
522.85,523.17,522.54,522.68,85807
522.83,522.88,522.8,522.86,10738
522.7,522.82,522.671,522.78,15193
522.64,522.7,522.59,522.65,4714
522.67,522.68,522.61,522.62,6427
522.59,522.711,522.56,522.69,8673
522.97,522.97,522.6,522.6,14604
523.02,523.02,522.97,522.97,1622
522.9,523.02,522.9,523.02,2196
522.96,522.99,522.88,522.88,7670
523.04,523.05,522.9,522.95,3401
523.0,523.07,523.0,523.04,2304
522.86,522.99,522.83,522.96,3092
522.99,522.99,522.86,522.86,593
522.93,523.01,522.93,523.01,381
522.94,522.94,522.89,522.93,1875
522.92,522.97,522.91,522.91,233
523.06,523.07,522.89,522.89,924
523.0,523.15,523.0,523.08,1821
522.84,523.04,522.83,523.02,16785
522.79,522.85,522.72,522.85,5026
522.85,522.87,522.82,522.82,291
522.72,522.85,522.72,522.81,3604
522.68,522.76,522.68,522.71,123
522.68,522.74,522.68,522.74,1139
522.56,522.66,522.56,522.63,216
522.5,522.53,522.49,522.51,481
522.51,522.53,522.44,522.53,325
522.57,522.57,522.46,522.47,762
522.44,522.58,522.44,522.55,369
522.41,522.49,522.4,522.44,1975
522.5,522.55,522.42,522.43,2249
522.57,522.57,522.5,522.53,3279
522.73,522.73,522.56,522.56,758
522.89,522.89,522.76,522.76,664
522.8,522.95,522.75,522.89,1050
522.7,522.81,522.7,522.73,650
522.87,522.87,522.66,522.71,335
522.89,522.89,522.85,522.87,3137
522.9,522.96,522.83,522.89,1499
522.91,522.93,522.86,522.9,1773
522.84,522.96,522.84,522.96,954
522.85,522.91,522.74,522.82,2123
522.7,522.9,522.68,522.85,1006
522.68,522.72,522.63,522.71,347
522.73,522.73,522.63,522.68,1289
522.7,522.7,522.6,522.69,1770
522.79,522.79,522.65,522.74,1199
522.78,523.09,522.78,522.78,30679
